VER.,EQUIPMENT,ID_CLIENTE,ID_CAP,MAT.,CAPS/min,PESO (g),PORTATA (kg/h),ø ESTR.,mouldNo
CCM64MB,10132127,92d108ace7,22b41251dc,PE,1100.0,2.52,166.32,90,64
CCM64MB,10132128,92d108ace7,fe7d608fc4,PE,1100.0,2.3,151.8,90,64
CCM64MB,10132129,35953cdc95,22b41251dc,PE,1100.0,2.52,166.32,90,64
CCM64MB,10132130,688d573b0c,54dd15730f,PE,1300.0,2.6,202.8,90,64
CCM64MB,10132131,a2f5d0fc51,46b551b3e8,PE,1100.0,2.55,168.3,75,64
CCM64MB,10132132,2596c63f33,46b551b3e8,PE,1100.0,2.55,168.3,90,64
CCM64MB,10132133,239e9cd59f,1d47f45be2,PP,1200.0,2.55,183.6,90,64
CCM64MB,10132134,688d573b0c,54dd15730f,PE,1300.0,2.6,202.8,90,64
CCM64MB,10148352,6131647188,46b551b3e8,PE,1100.0,2.55,168.3,75,64
CCM64MB,10148353,b38799051d,46b551b3e8,PE,1100.0,2.55,168.3,75,64
CCM64MB,10148354,2569722c19,3994658911,PP,800.0,2.95,141.6,75,64
CCM64MB,10148355,6669990213,cfea1835a9,PE,1200.0,2.2,158.4,75,64
CCM64MB,10148356,6669990213,cfea1835a9,PE,1200.0,2.2,158.4,75,64
CCM64MB,10148357,6669990213,cfea1835a9,PE,1200.0,2.2,158.4,75,64
CCM64MB,10148358,6669990213,cfea1835a9,PE,1200.0,2.2,158.4,75,64
CCM64MB,10148359,2569722c19,7a9149c5a5,PE,900.0,2.45,132.3,75,64
CCM64MB,10148360,6669990213,cfea1835a9,PE,1200.0,2.2,158.4,75,64
CCM64MB,10148361,6669990213,cfea1835a9,PE,1200.0,2.2,158.4,75,64
CCM64MB,10171427,6669990213,cfea1835a9,PE,1200.0,2.2,158.4,75,64
CCM64MB,10171428,6669990213,cfea1835a9,PE,1200.0,2.2,158.4,75,64
CCM64MB,10171429,43461448c3,882ff6cd32,PE,1050.0,2.5,157.5,75,64
CCM64MB,10171430,749022619f,882ff6cd32,PE,1050.0,2.5,157.5,75,64
CCM64MB,10171431,6131647188,882ff6cd32,PE,1050.0,2.5,157.5,75,64
CCM64MB,10171432,ae20678d76,891e79e6a7,PE,1080.0,3.6,233.28,90,64
CCM64MB,10171433,196fb8d5f5,dd8e32d122,PP,1000.0,2.9,174.0,75,64
CCM64MB,10171433,196fb8d5f5,dd8e32d122,PP,1000.0,2.9,174.0,75,64
CCM64MB,10180069,34ae58b15f,1d47f45be2,PP,1200.0,2.55,183.6,90,64
CCM64MB,10180070,ae20678d76,891e79e6a7,PE,1080.0,3.6,233.28,90,64
CCM64MB,10180071,3fbf65fcbe,079c5fa9d2,PE,1200.0,2.2,158.4,75,64
CCM64MB,10180072,b9c660dbda,7a6ce32ced,PE,1100.0,2.55,168.3,75,64
CCM64MB,10180073,db811363d4,c8ea35272b,PP,1100.0,3.1,204.6,75,64
CCM64MB,10180074,f399f72341,e3b0c44298,,,,,75,64
CCM64MB,10180075,c1551f750b,0cc3ea4265,PE,1600.0,1.85,177.6,75,64
CCM64MB,10180076,c1551f750b,0cc3ea4265,PE,1600.0,1.85,177.6,75,64
CCM64MB,10192588,239e9cd59f,9335c785bc,PE,1600.0,1.3,124.8,75,64
CCM64MB,10192589,6669990213,cfea1835a9,PE,1200.0,2.2,158.4,90,64
CCM64MB,10192590,6669990213,cfea1835a9,PE,1200.0,2.2,158.4,90,64
CCM64MB,10192591,c8d572b9c5,54dd15730f,PE,1600.0,2.6,249.6,90,64
CCM64MB,10192592,c8d572b9c5,54dd15730f,PE,1600.0,2.6,249.6,90,64
CCM64MB,10192593,b9c660dbda,1a0103e924,PE,1500.0,2.55,229.5,90,64
CCM64MB,10192594,b9c660dbda,dd8e32d122,PP,1000.0,2.9,174.0,75,64
CCM64MB,10192595,b9c660dbda,34979cd1de,PE,1200.0,2.45,176.4,75,64
CCM64MB,10222750,04b99022ee,e15ca906ce,PP,1000.0,3.3,198.0,90,64
CCM64MB,10222751,49a8154e21,079c5fa9d2,PE,1200.0,2.2,158.4,75,64
CCM64MB,10222752,db4342be9b,f5ec26c76d,PE,1200.0,3.0,216.0,90,64
CCM64MB,10222753,b9c660dbda,94e9043a90,PE,1200.0,2.2,158.4,90,64
CCM64MB,10222754,fd5be9f3d8,5d4940662c,PE,1420.0,2.1,178.92,75,64
CCM64MB,10222755,c8d572b9c5,54dd15730f,PE,1600.0,2.6,249.6,90,64
CCM64MB,10222756,39795f1b72,71d129a401,PE,1100.0,2.5,165.0,75,64
CCM64MB,10222757,39795f1b72,f2e60b7fd3,PE,1200.0,2.2,158.4,75,64
CCM64MB,10249965,2569722c19,d40331ec2d,PE,900.0,2.4,129.6,75,64
CCM64MB,10249966,c8d572b9c5,54dd15730f,PE,1600.0,2.6,249.6,90,64
CCM64MB,10249967,a7f36e5e6d,7f063683eb,PE,1200.0,2.1,151.2,75,64
CCM64MB,10249968,fd5be9f3d8,5d4940662c,PE,1400.0,1.85,155.4,75,64
CCM64MB,10249969,c8d572b9c5,54dd15730f,PE,1600.0,2.6,249.6,90,64
CCM64MB,10249970,b9c660dbda,1a0103e924,PE,1500.0,2.55,229.5,90,64
CCM64MB,10259984,b9c660dbda,dd8e32d122,PP,1000.0,2.9,174.0,90,64
CCM64MB,10259985,b9c660dbda,1a0103e924,PE,1500.0,2.55,229.5,90,64
CCM64MB,10259986,a116b68035,e3b0c44298,,,,,90,64
CCM64MB,10259987,c8d572b9c5,54dd15730f,PE,1600.0,2.6,249.6,90,64
CCM64MB,10259988,f67823fd8d,891e79e6a7,PE,1080.0,3.6,233.28,90,64
CCM64MB,10259989,f67823fd8d,891e79e6a7,PE,1080.0,3.6,233.28,90,64
CCM64MB,10264781,c8d572b9c5,54dd15730f,PE,1600.0,2.6,249.6,90,64
CCM64MB,10264782,db4342be9b,fcb9b67ed5,PE,1250.0,2.0,150.0,75,64
CCM64MB,10264783,ae20678d76,891e79e6a7,PE,1080.0,3.6,233.28,90,64
CCM64MB,10264784,04b99022ee,e15ca906ce,PP,1000.0,3.3,198.0,90,64
CCM64MB,10264785,04b99022ee,e15ca906ce,PP,1000.0,3.3,198.0,90,64
CCM64MB,10264786,db4342be9b,b673255eda,PE,1500.0,2.0,180.0,75,64
CCM64MB,10286508,04b99022ee,e15ca906ce,PP,1000.0,3.3,198.0,90,64
CCM64MB,10286509,04b99022ee,e15ca906ce,PP,1000.0,3.3,198.0,90,64
CCM64MB,10286510,04b99022ee,e15ca906ce,PP,1000.0,3.3,198.0,90,64
CCM64MB,10286511,db4342be9b,cd2f2e6522,PE,1500.0,2.0,180.0,90,64
CCM64MB,10286512,f49c6be24d,a918b75495,PE,1400.0,2.85,239.4,90,64
CCM64MB,10286513,db4342be9b,cd2f2e6522,PE,1500.0,2.0,180.0,75,64
CCM64MB,10288016,db4342be9b,f5ec26c76d,PE,1200.0,3.0,216.0,90,64
CCM64MB,10288017,db4342be9b,cd2f2e6522,PE,1500.0,2.0,180.0,90,64
CCM64MB,10288018,c8d572b9c5,54dd15730f,PE,1600.0,2.6,249.6,90,64
CCM64MB,10288019,2569722c19,7a9149c5a5,PE,900.0,2.45,132.3,75,64
CCM64MB,10301753,c8d572b9c5,54dd15730f,PE,1600.0,2.6,249.6,90,64
CCM64MB,10301754,c8d572b9c5,54dd15730f,PE,1600.0,2.6,249.6,90,64
CCM64MB,10301755,04b99022ee,9b491ad883,PP,1000.0,3.3,198.0,90,64
CCM64MB,10301756,04b99022ee,9b491ad883,PP,1000.0,3.3,198.0,90,64
CCM64MB,10301757,a78bee9f02,406c1fe4ee,PE,1400.0,2.3,193.2,90,64
CCM64MB,10301758,2569722c19,a7d3f7977c,PE,1470.0,1.7,149.94,75,64
CCM64MB,10325755,db4342be9b,6997817e84,PE,1500.0,2.0,180.0,90,64
CCM64MB,10325756,db4342be9b,6997817e84,PE,1500.0,2.0,180.0,90,64
CCM64MB,10325757,04b99022ee,9b491ad883,PP,1000.0,3.3,198.0,90,64
CCM64MB,10325758,db4342be9b,6997817e84,PE,1500.0,2.0,180.0,90,64
CCM64MB,10385306,db4342be9b,6997817e84,PE,1500.0,2.0,180.0,90,64
CCM64MB,10385307,84d7bc1cdc,a545040e8e,PE,1470.0,3.5,308.7,90,64
CCM64MB,10385308,48b4a8663c,a418f5e4a6,PE,1000.0,2.8,168.0,75,64
CCM64MB,10385309,c8d572b9c5,54dd15730f,PE,1600.0,2.6,249.6,90,64
CCM64MB,10389017,ae20678d76,932518549a,PE,1600.0,2.3,220.8,90,64
CCM64MB,10405298,c8d572b9c5,54dd15730f,PE,1600.0,2.6,249.6,90,64
CCM64MB,10405299,04b99022ee,932518549a,PE,1600.0,2.3,220.8,90,64
CCM64MB,10405300,84d7bc1cdc,a545040e8e,PE,1470.0,3.5,308.7,90,64
CCM64MB,10412999,c8d572b9c5,54dd15730f,PE,1600.0,2.6,249.6,90,64
CCM64MC,10425806,2569722c19,7a9149c5a5,PE,900.0,2.45,132.3,75,64
CCM64MC,10425807,ae20678d76,932518549a,PE,1600.0,2.3,220.8,90,64
CCM64MC,10421283,fd5be9f3d8,6ac3b08fa7,PE,1520.0,2.65,241.68,90,64
CCM64MC,10421284,6badd66568,c61435c91e,PP,1000.0,2.9,174.0,90,64
CCM64MC,10421541,6badd66568,c61435c91e,PP,1000.0,2.9,174.0,90,64
CCM64MC,10421542,04b99022ee,9b491ad883,PP,1000.0,3.3,198.0,90,64
CCM64MC,10421543,db4342be9b,6997817e84,PE,1500.0,2.0,180.0,90,64
CCM64MC,10424044,db4342be9b,6997817e84,PE,1500.0,2.0,180.0,90,64
CCM64MC,10428323,db4342be9b,6997817e84,PE,1500.0,2.0,180.0,90,64
CCM64MC,10428324,2569722c19,3994658911,PP,800.0,2.95,141.6,75,64
CCM64MC,10428325,04b99022ee,d2f58690f3,PP,1000.0,3.3,198.0,90,64
CCM64MC,10428326,04b99022ee,d2f58690f3,PP,1000.0,3.3,198.0,90,64
CCM64MC,10443229,ae20678d76,932518549a,PE,1600.0,2.3,220.8,90,64
CCM64MC,10443230,04b99022ee,d2f58690f3,PP,1000.0,3.3,198.0,90,64
CCM64MC,10443231,ae20678d76,a97700dddb,PE,1600.0,2.0,192.0,90,64
CCM64MC,10443232,04b99022ee,d2f58690f3,PP,1000.0,3.3,198.0,90,64
CCM64MC,10459358,2c9275b849,932518549a,PE,1600.0,2.3,220.8,90,64
CCM64MC,10459359,76120c6407,b887044fd7,PE,1600.0,2.5,240.0,90,64
CCM64MC,10459360,d5f479ea4c,c2835d6de1,PE,1800.0,2.15,232.2,90,64
CCM64MC,10459361,362b673b15,4c3a78e9f8,PE,1000.0,3.6,216.0,90,64
CCM64MC,10459601,662cfaabd7,0496a2c5f9,PE,1000.0,3.4,220.8,90,64
CCM64MC,10459602,a64af2ff77,ae103bfce9,PE,1600.0,2.7,259.2,90,64
CCM64MC,10459603,a64af2ff77,ae103bfce9,PE,1600.0,2.7,259.2,90,64
CCM64MC,10459604,a78bee9f02,61bb04e4e4,PE,1600.0,2.05,196.8,90,64
CCM64MC,10459605,04b99022ee,d2f58690f3,PP,1000.0,3.3,198.0,90,64
CCM64MC,10459606,5c18083499,ee76ae112f,PP,1000.0,2.9,174.0,90,64
CCM64MC,10509835,3af9e1d859,0576685eb8,PE,1900.0,1.6,182.4,90,64
CCM64MC,10509836,3af9e1d859,0576685eb8,PE,1900.0,1.6,182.4,90,64
CCM64MC,10509837,04b99022ee,d2f58690f3,PP,1000.0,3.3,198.0,90,64
CCM64MC,10509838,04b99022ee,d2f58690f3,PP,1000.0,3.3,198.0,90,64
CCM64MC,10509839,04b99022ee,d2f58690f3,PP,1000.0,3.3,198.0,90,64
CCM64MC,10509840,04b99022ee,d2f58690f3,PP,1000.0,3.3,198.0,90,64
CCM64MC,10537062,9f9c85e2a1,120bf2e933,PE,1800.0,2.1,226.8,90,64
CCM64MC,10537063,0a7d2f5745,315373537f,PE,1920.0,1.85,213.12,90,64
CCM64MC,10537064,0a7d2f5745,315373537f,PE,1920.0,1.85,213.12,90,64
CCM64MC,10537065,383dd7bf7f,a374f9e440,PE,1800.0,2.11,227.88,90,64
CCM64MC,10537066,a78bee9f02,315373537f,PE,1920.0,1.85,213.12,90,64
CCM64MC,10537067,9f62dc7a72,2530e7094b,PE,1800.0,2.0,216.0,90,64
CCM64MC,10546704,04b99022ee,d2f58690f3,PP,1000.0,3.3,198.0,90,64
CCM64MC,10546705,9f9c85e2a1,c2835d6de1,PE,1800.0,2.15,232.2,90,64
CCM64MC,10546706,04b99022ee,d2f58690f3,PP,1000.0,3.3,198.0,90,64
CCM64MC,10546707,f5904bcfbd,315373537f,PE,1920.0,1.85,213.12,90,64
CCM64MC,10546708,04b99022ee,d2f58690f3,PP,1000.0,3.3,198.0,90,64
CCM64MC,10546709,f85d723a62,c2835d6de1,PE,1850.0,2.15,238.65,90,64
CCM64MC,10565343,04b99022ee,d2f58690f3,PP,1000.0,3.3,198.0,90,64
CCM64MC,10565344,04b99022ee,d2f58690f3,PP,1000.0,3.3,198.0,90,64
CCM64MC,10565345,9f9c85e2a1,60c3dc961a,PE,1600.0,2.55,244.8,90,64
CCM64MC,10570700,97d2e082c9,315373537f,PE,1920.0,1.85,213.12,90,64
CCM64MC,10570701,362b673b15,c23e26cae7,PP,1000.0,3.4,204.0,90,64
CCM64MC,10570702,ae20678d76,a97700dddb,PE,1660.0,2.0,199.2,90,64
CCM64MC,10570703,ae20678d76,a97700dddb,PE,1660.0,2.0,199.2,90,64
CCM64MC,10570707,04b99022ee,d2f58690f3,PP,1000.0,3.3,198.0,90,64
CCM64MC,10570710,04b99022ee,d2f58690f3,PP,1000.0,3.3,198.0,90,64
CCM64MC,10570711,04b99022ee,d2f58690f3,PP,1000.0,3.3,198.0,90,64
CCM64MC,10570712,04b99022ee,d2f58690f3,PP,1000.0,3.3,198.0,90,64
CCM64MC,10570713,04b99022ee,d2f58690f3,PP,1000.0,3.3,198.0,90,64
